Date,Open,Close,Volume,percent_change,trend,30_day_avg_close,high_low_range
2009-11-13,25.04,25.24,85810200,1.2028869286286974,Up,24.064666666666668,0.33999999999999986
2009-11-16,25.37,25.51,121301600,1.0697305863708524,Up,24.149666666666672,0.370000000000001
2009-11-17,25.44,25.55,99128400,0.15680125441003193,Up,24.219333333333335,0.3000000000000007
2009-11-18,25.5,25.43,93580200,-0.4696673189823914,Down,24.284,0.370000000000001
2009-11-19,25.26,24.75,135581600,-2.6740070782540295,Down,24.33,0.5899999999999999
2009-11-20,24.58,24.68,101666600,-0.282828282828284,Down,24.368999999999996,0.3299999999999983
2009-11-23,25.06,25.42,118724200,2.998379254457058,Up,24.430999999999997,0.379999999999999
2009-11-24,25.35,25.24,79609600,-0.7081038552321135,Down,24.49033333333333,0.370000000000001
2009-11-25,25.36,25.21,71613500,-0.11885895404119488,Down,24.54366666666666,0.240000000000002
2009-11-27,24.59,24.76,73814300,-1.7850059500198305,Down,24.584999999999994,0.5700000000000003
2009-11-30,24.83,24.68,106214500,-0.32310177705978127,Down,24.633999999999997,0.35999999999999943
2009-12-01,24.97,24.32,116440800,-1.458670988654779,Down,24.66333333333333,0.7300000000000004
2009-12-02,24.56,24.22,178815000,-0.41118421052632165,Down,24.652666666666665,0.6899999999999977
2009-12-03,24.37,24.26,112179900,0.16515276630884684,Up,24.618,0.3299999999999983
2009-12-04,24.65,23.87,206721200,-1.6075845012366057,Down,24.569333333333336,1.1800000000000033
2009-12-07,23.87,23.33,178689700,-2.2622538751571124,Down,24.507666666666672,0.6300000000000026
2009-12-08,23.38,23.44,172599700,0.47149592798972567,Up,24.455666666666673,0.46000000000000085
2009-12-09,23.61,24.42,171195500,4.180887372013654,Up,24.457333333333338,0.9700000000000024
2009-12-10,24.63,24.25,122417400,-0.6961506961507031,Down,24.474000000000004,0.4399999999999977
2009-12-11,24.42,24.03,107443700,-0.9072164948453562,Down,24.467000000000002,0.5600000000000023
2009-12-14,24.12,24.32,123947600,1.206824802330417,Up,24.502000000000006,0.6000000000000014
2009-12-15,24.17,23.97,104864900,-1.439144736842111,Down,24.522000000000002,0.5199999999999996
2009-12-16,24.08,24.08,88246200,0.4589069670421337,Up,24.548000000000005,0.240000000000002
2009-12-17,23.98,23.68,97209700,-1.6611295681063065,Down,24.552000000000003,0.490000000000002
2009-12-18,23.85,24.13,152192600,1.9003378378378348,Up,24.558000000000003,0.34999999999999787
2009-12-21,24.2,24.47,152976600,1.4090343970161618,Up,24.574,0.5
2009-12-22,24.62,24.73,87378900,1.0625255414793688,Up,24.569333333333336,0.2699999999999996
2009-12-23,24.84,24.95,86381400,0.8896077638495709,Up,24.56566666666667,0.19000000000000128
2009-12-24,25.13,25.81,125222300,3.4468937875751484,Up,24.589666666666673,0.7399999999999984
2009-12-28,26.14,26.12,161141400,1.2010848508330194,Up,24.629000000000005,0.5300000000000011
2009-12-29,26.25,25.81,111301400,-1.1868300153139444,Down,24.648000000000003,0.490000000000002
2009-12-30,25.78,26.13,103021100,1.239829523440528,Up,24.668666666666663,0.45000000000000284
2009-12-31,26.31,26.01,88102700,-0.4592422502870166,Down,24.683999999999994,0.3500000000000014
2010-01-04,26.35,26.42,123432400,1.5763168012302966,Up,24.716999999999995,0.26000000000000156
2010-01-05,26.49,26.46,150476200,0.15140045420135936,Up,24.773999999999997,0.28000000000000114
2010-01-06,26.46,26.04,138040000,-1.5873015873015939,Down,24.81933333333333,0.5500000000000007
2010-01-07,26.14,26.0,119282800,-0.1536098310291826,Down,24.83866666666666,0.360000000000003
2010-01-08,25.96,26.17,111902700,0.6538461538461604,Up,24.86966666666666,0.360000000000003
2010-01-11,26.27,25.94,115557400,-0.8788689338937731,Down,24.894,0.5599999999999987
2010-01-12,25.82,25.64,148614900,-1.1565150346954538,Down,24.923333333333332,0.41999999999999815
2010-01-13,25.66,26.0,151473000,1.4040561622464875,Up,24.967333333333332,0.8399999999999999
2010-01-14,25.94,25.85,108223500,-0.5769230769230715,Down,25.018333333333334,0.17999999999999972
2010-01-15,26.04,25.42,148516900,-1.6634429400386834,Down,25.058333333333334,0.7100000000000009
2010-01-19,25.72,26.55,182501900,4.44531864673485,Up,25.134666666666664,0.9800000000000004
2010-01-20,26.53,26.14,153038200,-1.5442561205273075,Down,25.21033333333333,0.75
2010-01-21,26.18,25.69,152038600,-1.7214996174445267,Down,25.288999999999998,0.75
2010-01-22,25.53,24.41,220441900,-4.982483456597902,Down,25.32133333333333,1.2800000000000011
2010-01-25,25.0,25.07,266424900,2.703809913969685,Up,25.343,0.5599999999999987
2010-01-26,25.42,25.42,466777500,1.3960909453530173,Up,25.381999999999998,1.3699999999999974
2010-01-27,25.54,25.66,430642100,0.9441384736427947,Up,25.43633333333333,1.370000000000001
2010-01-28,25.3,24.6,293375600,-4.130943102104437,Down,25.445666666666664,0.8399999999999999
2010-01-29,24.82,23.71,311488100,-3.6178861788617906,Down,25.437,1.4700000000000024
2010-02-01,23.75,24.04,187469100,1.3918177983972935,Up,25.43566666666667,0.5799999999999983
2010-02-02,24.18,24.18,174585600,0.5823627287853601,Up,25.452333333333332,0.36999999999999744
2010-02-03,24.09,24.59,153832000,1.6956162117452447,Up,25.46766666666667,0.7100000000000009
2010-02-04,24.29,23.71,189413000,-3.5786905246034935,Down,25.442333333333337,0.8399999999999999
2010-02-05,23.78,24.13,212576700,1.7714044706874659,Up,25.422333333333334,0.6400000000000006
2010-02-08,24.16,23.96,119567700,-0.7045171985080736,Down,25.389333333333337,0.4800000000000004
2010-02-09,24.25,24.22,158221700,1.085141903171945,Up,25.33633333333334,0.33999999999999986
2010-02-10,24.18,24.09,92590400,-0.5367464905037119,Down,25.26866666666667,0.28999999999999915
2010-02-11,24.06,24.53,137586400,1.8264840182648456,Up,25.226000000000006,0.6999999999999993
2010-02-12,24.46,24.74,163867200,0.8560945780676612,Up,25.179666666666673,0.7600000000000016
2010-02-16,24.93,25.11,135934400,1.4955537590945878,Up,25.149666666666675,0.2699999999999996
2010-02-17,25.21,25.0,109099200,-0.43807248108323155,Down,25.102333333333338,0.41999999999999815
2010-02-18,24.89,25.05,105706300,0.20000000000000281,Up,25.055333333333337,0.370000000000001
2010-02-19,24.92,24.9,103867400,-0.5988023952095893,Down,25.017333333333337,0.25
2010-02-22,24.98,24.74,97640900,-0.6425702811244987,Down,24.97533333333333,0.41000000000000014
2010-02-23,24.69,24.33,143773700,-1.657235246564269,Down,24.914,0.6900000000000013
2010-02-24,24.47,24.77,115141600,1.8084669132757965,Up,24.875,0.4499999999999993
2010-02-25,24.37,24.94,166281500,0.6863140896245526,Up,24.85166666666667,0.7300000000000004
2010-02-26,24.98,25.26,126865200,1.2830793905372906,Up,24.826999999999998,0.389999999999997
2010-03-01,25.4,25.8,137523400,2.1377672209026093,Up,24.82533333333333,0.5
2010-03-02,25.92,25.78,141636600,-0.07751937984495957,Down,24.83733333333333,0.38000000000000256
2010-03-03,25.79,25.84,93013200,0.23273855702094148,Up,24.813666666666666,0.23999999999999844
2010-03-04,25.84,26.01,91510300,0.6578947368421119,Up,24.809333333333335,0.2799999999999976
2010-03-05,26.53,27.03,224905100,3.9215686274509785,Up,24.854,0.620000000000001
2010-03-08,27.16,27.05,107472400,0.07399186089529994,Up,24.941999999999997,0.23000000000000043
2010-03-09,26.95,27.53,230064800,1.7744916820702419,Up,25.023999999999997,0.8800000000000026
2010-03-10,27.63,27.76,149054500,0.835452233926627,Up,25.101999999999993,0.28999999999999915
2010-03-11,27.64,27.84,101425100,0.28818443804033966,Up,25.174666666666663,0.2699999999999996
2010-03-12,28.07,27.97,104080900,0.46695402298850214,Up,25.286999999999995,0.23999999999999844
2010-03-15,27.82,27.63,123375700,-1.2155881301394347,Down,25.417666666666666,0.6499999999999986
2010-03-16,27.67,27.71,111727000,0.28954035468694117,Up,25.54,0.3000000000000007
2010-03-17,27.76,27.67,112739200,-0.1443522194153704,Down,25.656333333333333,0.39000000000000057
2010-03-18,27.66,27.73,85527400,0.21684134441633074,Up,25.761,0.3000000000000007
2010-03-19,27.75,27.44,139861400,-1.0457987738910897,Down,25.885333333333335,0.5
2010-03-22,27.22,27.75,114104900,1.1297376093294413,Up,26.006000000000007,0.7199999999999989
2010-03-23,27.85,28.19,150607800,1.5855855855855903,Up,26.147000000000006,0.5799999999999983
2010-03-24,28.1,28.32,149445100,0.4611564384533487,Up,26.28366666666668,0.33000000000000185
2010-03-25,28.51,27.98,135571100,-1.200564971751412,Down,26.413333333333345,0.5800000000000018
2010-03-26,28.26,28.5,160218800,1.8584703359542516,Up,26.54566666666667,0.41999999999999815
2010-03-29,28.76,28.69,135186100,0.6666666666666712,Up,26.67733333333334,0.28000000000000114
2010-03-30,29.21,29.12,131827500,1.4987800627396295,Up,26.811000000000003,0.3999999999999986
2010-03-31,29.07,29.01,107664900,-0.3777472527472508,Down,26.944666666666674,0.2699999999999996
2010-04-01,29.31,29.13,150786300,0.4136504653567647,Up,27.080666666666673,0.7399999999999984
2010-04-05,29.01,29.44,171126900,1.064194987984903,Up,27.23200000000001,0.46000000000000085
2010-04-06,29.41,29.57,111754300,0.44157608695651834,Up,27.393000000000008,0.3999999999999986
2010-04-07,29.57,29.7,157125500,0.4396347649644877,Up,27.572000000000006,0.3999999999999986
2010-04-08,29.68,29.62,143247300,-0.2693602693602636,Down,27.733666666666675,0.4299999999999997
2010-04-09,29.8,29.85,83545700,0.7765023632680635,Up,27.897333333333343,0.17999999999999972
2010-04-12,29.9,29.91,83256600,0.20100502512562388,Up,28.05233333333334,0.16000000000000014
2010-04-13,29.86,29.93,76552700,0.06686726847208149,Up,28.190000000000005,0.2099999999999973
2010-04-14,30.28,30.33,101019100,1.3364517206815858,Up,28.341666666666672,0.21000000000000085
2010-04-15,30.34,30.73,94196200,1.3188262446422756,Up,28.50466666666667,0.4299999999999997
2010-04-16,30.69,30.54,187636400,-0.6182883176049505,Down,28.655666666666672,0.8099999999999987
2010-04-19,30.5,30.5,141731100,-0.13097576948264292,Down,28.77133333333334,0.75
2010-04-20,30.68,30.19,184581600,-1.0163934426229466,Down,28.876,0.7800000000000011
2010-04-21,31.95,32.0,245597800,5.995362702881744,Up,29.025000000000002,0.5600000000000023
2010-04-22,31.88,32.9,198356200,2.8124999999999956,Up,29.19633333333333,1.3000000000000007
2010-04-23,33.08,33.43,199238900,1.610942249240125,Up,29.382666666666662,0.6400000000000006
2010-04-26,33.56,33.27,119767200,-0.4786120251271211,Down,29.559333333333328,0.5200000000000031
2010-04-27,32.99,32.35,177335900,-2.765253982566882,Down,29.71666666666666,0.9000000000000057
2010-04-28,32.5,32.29,189600600,-0.18547140649150623,Down,29.86933333333333,0.9400000000000048
2010-04-29,32.47,33.16,139710200,2.6943326107153838,Up,30.05233333333333,0.9899999999999949
2010-04-30,33.25,32.23,135615900,-2.8045838359469237,Down,30.202333333333332,1.1799999999999997
2010-05-03,32.57,32.88,113585500,2.016754576481557,Up,30.383666666666663,0.6199999999999974
2010-05-04,32.45,31.93,180954900,-2.8892944038929524,Down,30.523,0.8000000000000007
2010-05-05,31.24,31.6,220775800,-1.033510804885682,Down,30.636666666666667,1.1600000000000001
2010-05-06,31.33,30.4,321465200,-3.797468354430389,Down,30.706,7.279999999999998
2010-05-07,30.09,29.12,419004600,-4.210526315789466,Down,30.743999999999993,2.6400000000000006
2010-05-10,30.89,31.35,246076600,7.657967032967034,Up,30.839,0.7600000000000016
2010-05-11,31.09,31.67,212226700,1.0207336523126005,Up,30.93833333333333,1.1599999999999966
2010-05-12,32.0,32.35,163594900,2.147142406062519,Up,31.045999999999996,0.5399999999999956
2010-05-13,32.49,31.89,149928100,-1.4219474497681632,Down,31.142,1.0600000000000023
2010-05-14,31.5,31.33,189840700,-1.7560363750392043,Down,31.21533333333333,0.8599999999999994
2010-05-17,31.44,31.38,190708700,0.1595914458985021,Up,31.279999999999998,1.0500000000000007
2010-05-18,31.72,31.15,195669600,-0.7329509241555144,Down,31.332666666666665,1.0300000000000011
2010-05-19,30.8,30.66,256431700,-1.5730337078651635,Down,31.364666666666665,0.9899999999999984
2010-05-20,29.86,29.35,320728800,-4.2726679712981035,Down,31.355666666666664,0.9400000000000013
2010-05-21,28.74,29.91,305972800,1.9080068143100468,Up,31.357666666666663,1.620000000000001
2010-05-24,30.53,30.46,188559700,1.8388498829822826,Up,31.375999999999998,0.5700000000000003
2010-05-25,29.55,30.27,262001600,-0.6237688772160253,Down,31.387333333333338,1.1799999999999997
2010-05-26,30.87,30.14,212663500,-0.4294681202510704,Down,31.380999999999997,1.0399999999999991
2010-05-27,30.94,31.28,166570600,3.7823490378234923,Up,31.39933333333333,0.5899999999999999
2010-05-28,32.02,31.71,203903700,1.37468030690537,Up,31.438333333333336,0.740000000000002
2010-06-01,32.06,32.2,219118200,1.545253863134664,Up,31.495000000000005,0.8599999999999994
2010-06-02,32.66,32.58,172137000,1.1801242236024703,Up,31.57466666666667,0.5499999999999972
2010-06-03,32.74,32.48,162526700,-0.3069367710251732,Down,31.59066666666667,0.6300000000000026
2010-06-04,31.88,31.6,189576100,-2.7093596059113163,Down,31.547333333333334,0.8999999999999986
2010-06-07,31.89,30.98,221735500,-1.9620253164556993,Down,31.46566666666667,1.0599999999999987
2010-06-08,31.26,30.78,250192600,-0.6455777921239486,Down,31.382666666666672,1.0
2010-06-09,31.04,30.02,213657500,-2.469135802469141,Down,31.305000000000003,1.1600000000000001
2010-06-10,30.23,30.93,194089000,3.031312458361093,Up,31.259666666666668,1.0800000000000018
2010-06-11,30.64,31.3,136439800,1.1962495958616264,Up,31.19766666666667,0.8000000000000007
2010-06-14,31.6,31.39,150740100,0.28753993610223594,Up,31.169666666666668,0.629999999999999
2010-06-15,31.56,32.06,146268500,2.134437719018801,Up,31.142333333333333,0.5399999999999991
2010-06-16,32.23,32.99,195919500,2.900810979413598,Up,31.177666666666664,0.8799999999999955
2010-06-17,33.41,33.56,218213800,1.7277963019096703,Up,31.243,0.4199999999999946
2010-06-18,33.61,33.83,196155400,0.8045292014302622,Up,31.35733333333333,0.44000000000000483
2010-06-21,34.28,33.35,194122600,-1.4188590008867776,Down,31.498333333333328,1.269999999999996
2010-06-22,33.6,33.81,179315500,1.3793103448275887,Up,31.58033333333332,0.5499999999999972
2010-06-23,33.9,33.45,192114300,-1.0647737355811873,Down,31.63966666666666,0.8399999999999963
2010-06-24,33.45,33.21,178569300,-0.7174887892376741,Down,31.668333333333326,0.6299999999999955
2010-06-25,33.34,32.92,137485600,-0.8732309545317649,Down,31.702666666666662,0.5499999999999972
2010-06-28,32.95,33.12,146237000,0.6075334143377755,Up,31.76233333333333,0.6499999999999986
2010-06-29,32.61,31.62,283336200,-4.528985507246366,Down,31.770333333333333,1.25
2010-06-30,31.69,31.05,184863000,-1.8026565464895645,Down,31.767000000000003,0.990000000000002
2010-07-01,31.39,30.67,255724000,-1.223832528180351,Down,31.767333333333333,1.4199999999999982
2010-07-02,30.92,30.48,173460700,-0.6194978806651492,Down,31.805000000000003,0.9600000000000009
2010-07-06,30.99,30.69,153808900,0.6889763779527587,Up,31.831000000000003,0.8200000000000003
2010-07-07,30.92,31.93,163639000,4.040404040404035,Up,31.88,1.110000000000003
2010-07-08,32.4,31.86,184536100,-0.21922956467272248,Down,31.933,0.980000000000004
2010-07-09,31.71,32.05,108330600,0.596359070935335,Up,31.996666666666663,0.5799999999999983
2010-07-12,31.92,31.76,140719600,-0.9048361934477241,Down,32.01266666666666,0.8599999999999994
2010-07-13,31.64,31.08,297731000,-2.1410579345088263,Down,31.991666666666667,1.2299999999999969
2010-07-14,30.79,31.2,203011900,0.3861003861003893,Up,31.958333333333336,0.8399999999999999
2010-07-15,30.64,31.04,206216500,-0.5128205128205132,Down,31.906999999999996,1.1899999999999977
2010-07-16,31.25,30.85,259964600,-0.6121134020618484,Down,31.852666666666664,0.8099999999999987
2010-07-19,30.85,30.32,256119500,-1.717990275526746,Down,31.810000000000002,1.2700000000000031
2010-07-20,29.99,31.1,268737700,2.572559366754621,Up,31.814000000000004,1.5899999999999999
2010-07-21,32.72,31.39,296417800,0.9324758842443702,Up,31.834333333333337,1.3699999999999974
2010-07-22,31.81,31.98,161329700,1.8795794839120736,Up,31.899666666666672,0.5800000000000018
2010-07-23,31.74,32.09,133347200,0.3439649781113289,Up,31.938333333333336,0.5
2010-07-26,32.1,32.01,105137900,-0.2492988469928495,Down,31.962000000000003,0.3000000000000007
2010-07-27,32.2,32.6,146192900,1.8431740081224723,Up,32.00233333333334,0.5599999999999952
2010-07-28,32.55,32.22,129996300,-1.165644171779149,Down,32.00766666666667,0.7100000000000009
2010-07-29,32.18,31.86,160951700,-1.1173184357541883,Down,31.97000000000001,0.8000000000000007
2010-07-30,31.59,31.76,112052500,-0.3138731952291207,Down,31.91000000000001,0.5900000000000034
2010-08-02,32.15,32.32,107013900,1.7632241813601974,Up,31.859666666666676,0.37000000000000455
2010-08-03,32.22,32.33,104413400,0.030940594059399782,Up,31.825666666666677,0.46999999999999886
2010-08-04,32.45,32.46,105093800,0.4021033096195563,Up,31.780666666666676,0.4899999999999949
2010-08-05,32.31,32.31,72274300,-0.46210720887245404,Down,31.742666666666672,0.3300000000000054
2010-08-06,32.07,32.11,111224400,-0.6190034045187336,Down,31.706000000000007,0.4800000000000004
2010-08-09,32.28,32.31,75782000,0.622858922454073,Up,31.68566666666668,0.3200000000000003
2010-08-10,32.08,32.02,112980000,-0.8975549365521484,Down,31.649000000000008,0.35999999999999943
2010-08-11,31.53,30.89,155013600,-3.529044347282956,Down,31.624666666666677,0.7199999999999989
2010-08-12,30.45,31.08,133730100,0.6150857882809897,Up,31.625666666666675,0.8599999999999994
2010-08-13,31.07,30.75,88717300,-1.0617760617760563,Down,31.628333333333345,0.33999999999999986
2010-08-16,30.56,30.57,79607500,-0.5853658536585357,Down,31.631333333333348,0.41999999999999815
2010-08-17,30.87,31.11,105660100,1.7664376840039224,Up,31.645333333333344,0.6699999999999982
2010-08-18,31.15,31.24,84924000,0.4178720668595275,Up,31.622333333333344,0.38000000000000256
2010-08-19,31.21,30.85,106676500,-1.2483994878360982,Down,31.58866666666668,0.5899999999999999
2010-08-20,30.79,30.82,96057500,-0.0972447325769891,Down,31.547666666666675,0.610000000000003
2010-08-23,31.08,30.34,103510400,-1.55743024010383,Down,31.500333333333344,0.8299999999999983
2010-08-24,29.96,29.62,150641400,-2.3731048121291987,Down,31.45166666666667,0.5399999999999991
2010-08-25,29.39,29.98,149216900,1.2153950033760952,Up,31.411000000000005,0.8399999999999999
2010-08-26,30.3,29.66,116626300,-1.067378252168113,Down,31.365000000000006,0.6799999999999997
2010-08-27,29.84,29.83,137097800,0.5731625084288542,Up,31.331000000000007,0.870000000000001
2010-08-30,29.72,29.94,95822300,0.3687562856185149,Up,31.318333333333342,0.629999999999999
2010-08-31,29.86,30.01,105196700,0.23380093520374176,Up,31.282000000000007,0.5199999999999996
2010-09-01,30.55,30.9,174259400,2.9656781072975575,Up,31.26566666666667,0.6400000000000006
2010-09-02,31.02,31.13,103856900,0.7443365695792894,Up,31.237333333333336,0.4399999999999977
2010-09-03,31.49,31.94,130197200,2.601991647928051,Up,31.232333333333337,0.5299999999999976
2010-09-07,31.68,31.83,85639400,-0.34439574201628986,Down,31.22633333333334,0.41000000000000014
2010-09-08,32.07,32.46,131637800,1.9792648444863417,Up,31.221666666666675,0.6500000000000021
2010-09-09,32.72,32.48,109643800,0.06161429451631553,Up,31.23033333333334,0.4399999999999977
2010-09-10,32.49,32.52,96885600,0.12315270935962516,Up,31.25233333333334,0.37999999999999545
2010-09-13,32.82,32.97,97195000,1.3837638376383632,Up,31.292666666666673,0.30999999999999517
2010-09-14,32.86,33.09,102037600,0.3639672429481485,Up,31.31833333333334,0.44999999999999574
2010-09-15,33.11,33.36,107342200,0.8159564823209308,Up,31.352666666666675,0.3200000000000003
2010-09-16,33.36,34.14,163025800,2.3381294964028814,Up,31.408666666666672,0.8799999999999955
2010-09-17,34.28,33.99,158619300,-0.439367311072052,Down,31.464666666666673,0.5200000000000031
2010-09-20,34.08,34.96,164669400,2.853780523683433,Up,31.559666666666676,0.980000000000004
2010-09-21,35.04,35.03,167018600,0.20022883295194588,Up,31.65033333333334,0.5600000000000023
2010-09-22,34.9,35.52,146322400,1.3988010276905567,Up,31.767000000000007,0.6899999999999977
2010-09-23,35.35,35.67,196529200,0.42229729729729326,Up,31.926333333333336,0.8299999999999983
2010-09-24,36.06,36.09,162372000,1.1774600504625783,Up,32.093333333333334,0.37000000000000455
2010-09-27,36.29,35.94,120708700,-0.4156275976725012,Down,32.266333333333336,0.46000000000000085
2010-09-28,36.02,35.41,258760600,-1.4746800222593244,Down,32.42766666666666,2.0700000000000003
2010-09-29,35.46,35.48,117411000,0.19768426998023242,Up,32.57333333333333,0.46999999999999886
2010-09-30,35.68,35.03,168347900,-1.2683201803833026,Down,32.699666666666666,1.0799999999999983
2010-10-01,35.32,34.88,112035700,-0.4282043962317973,Down,32.833999999999996,0.6500000000000057
2010-10-04,34.76,34.4,108825500,-1.376146788990837,Down,32.95333333333333,0.6300000000000026
2010-10-05,34.81,35.67,125491800,3.6918604651162883,Up,33.13099999999999,0.9399999999999977
2010-10-06,35.75,35.7,167717200,0.08410428931875844,Up,33.333666666666666,0.8399999999999963
2010-10-07,35.84,35.7,102099900,0.0,No Change,33.52433333333333,0.4399999999999977
2010-10-08,36.01,36.3,164600800,1.680672268907547,Up,33.745666666666665,0.5600000000000023
2010-10-11,36.39,36.46,106938300,0.4407713498622691,Up,33.96666666666667,0.3200000000000003
2010-10-12,36.47,36.85,139636000,1.06966538672518,Up,34.196999999999996,0.8599999999999994
2010-10-13,37.06,37.05,157523100,0.5427408412482924,Up,34.431666666666665,0.2700000000000031
2010-10-14,37.24,37.32,108824100,0.7287449392712636,Up,34.64566666666666,0.2600000000000051
2010-10-15,37.95,38.85,230548500,4.099678456591643,Up,34.903,1.25
2010-10-18,39.31,39.26,273252700,1.0553410553410465,Up,35.147000000000006,0.5800000000000054
2010-10-19,37.45,38.21,308196000,-2.6744778400407467,Down,35.35966666666666,1.6899999999999977
2010-10-20,38.15,38.33,180406100,0.31405391258832094,Up,35.55533333333333,0.9099999999999966
2010-10-21,38.56,38.21,137865000,-0.31307070180014984,Down,35.74633333333334,0.980000000000004
2010-10-22,38.15,37.96,93194500,-0.654278984559016,Down,35.927666666666674,0.46000000000000085
2010-10-25,38.16,38.13,98115500,0.44783983140147976,Up,36.09966666666667,0.39000000000000057
2010-10-26,37.88,38.03,98232400,-0.262260687123004,Down,36.26433333333334,0.5100000000000051
2010-10-27,37.98,38.0,99750700,-0.07888509071785732,Down,36.419000000000004,0.5300000000000011
2010-10-28,38.02,37.68,137762800,-0.8421052631578954,Down,36.53700000000001,0.8700000000000045
2010-10-29,37.56,37.16,107627800,-1.380042462845019,Down,36.64266666666667,0.6199999999999974
2010-11-01,37.31,37.55,105972300,1.0495156081808412,Up,36.729000000000006,0.4199999999999946
2010-11-02,37.9,38.19,108482500,1.7043941411451415,Up,36.83433333333333,0.39000000000000057
2010-11-03,38.44,38.61,127087100,1.099764336213673,Up,36.937333333333335,0.529999999999994
2010-11-04,38.94,39.29,160622000,1.7612017612017603,Up,37.05799999999999,0.6400000000000006
2010-11-05,39.26,39.15,90313300,-0.35632476457113915,Down,37.16,0.3500000000000014
2010-11-08,39.16,39.33,70439600,0.45977011494252806,Up,37.273,0.37999999999999545
2010-11-09,39.63,39.02,95886000,-0.7882023900330415,Down,37.393333333333324,0.8399999999999963
2010-11-10,39.09,39.26,96056800,0.6150691952844564,Up,37.51933333333332,0.6400000000000006
2010-11-11,38.89,39.09,90321000,-0.4330106979113464,Down,37.654666666666664,0.5200000000000031
2010-11-12,39.01,38.03,198961700,-2.711690969557437,Down,37.75966666666666,1.5900000000000034
2010-11-15,38.08,37.9,100901500,-0.3418353931107088,Down,37.876333333333335,0.5300000000000011
2010-11-16,37.74,37.23,164412500,-1.767810026385229,Down,37.92833333333333,1.019999999999996
2010-11-17,37.18,37.1,119862400,-0.34918076819767785,Down,37.974999999999994,0.7700000000000031
2010-11-18,37.68,38.08,123622800,2.6415094339622556,Up,38.054333333333325,0.6199999999999974
2010-11-19,38.02,37.87,96210800,-0.5514705882352964,Down,38.10666666666665,0.39000000000000057
2010-11-22,37.86,38.68,98268800,2.1388962239239566,Up,38.18066666666666,0.9200000000000017
2010-11-23,38.32,38.11,129861900,-1.4736297828335065,Down,38.222666666666655,0.6499999999999986
2010-11-24,38.52,38.86,103431300,1.9679874048806087,Up,38.283,0.44999999999999574
2010-11-26,38.73,38.89,59396400,0.07720020586721857,Up,38.33533333333333,0.5899999999999963
2010-11-29,38.95,39.12,111446300,0.5914116739521648,Up,38.34433333333333,0.75
2010-11-30,38.71,38.41,125464500,-1.8149284253578752,Down,38.31600000000001,0.4299999999999997
2010-12-01,38.92,39.06,115437700,1.692267638635787,Up,38.34433333333333,0.3399999999999963
2010-12-02,39.2,39.28,115709300,0.5632360471070119,Up,38.376,0.5100000000000051
2010-12-03,39.13,39.19,85523200,-0.2291242362525545,Down,38.40866666666667,0.29000000000000625
2010-12-06,39.34,39.52,112120400,0.8420515437611773,Up,38.46066666666666,0.4799999999999969
2010-12-07,39.97,39.28,97863500,-0.6072874493927175,Down,38.499,0.7299999999999969
2010-12-08,39.46,39.63,80483900,0.8910386965376818,Up,38.55233333333333,0.480000000000004
2010-12-09,39.77,39.47,73537800,-0.4037345445369762,Down,38.60133333333333,0.4299999999999997
2010-12-10,39.46,39.57,65627800,0.25335697998480217,Up,38.66433333333334,0.30000000000000426
2010-12-13,40.04,39.71,109953900,0.3538033864038427,Up,38.74933333333333,0.5
2010-12-14,39.72,39.54,87752000,-0.42810375220347946,Down,38.81566666666666,0.4399999999999977
2010-12-15,39.5,39.55,104328000,0.025290844714208425,Up,38.861,0.46999999999999886
2010-12-16,39.64,39.66,80507700,0.27812895069532095,Up,38.896,0.30999999999999517
2010-12-17,39.7,39.58,96732300,-0.2017145738779584,Down,38.90566666666667,0.18999999999999773
2010-12-20,39.7,39.78,96402600,0.5053057099545297,Up,38.92666666666666,0.6099999999999994
2010-12-21,39.87,40.02,64088500,0.6033182503770789,Up,38.949666666666666,0.28999999999999915
2010-12-22,40.04,40.14,66480400,0.2998500749625123,Up,38.987,0.2700000000000031
2010-12-23,40.12,39.95,55789300,-0.47334329845540046,Down,39.010000000000005,0.25
2010-12-27,39.86,40.08,62454000,0.32540675844804867,Up,39.043,0.490000000000002
2010-12-28,40.23,40.18,43981000,0.24950099800399558,Up,39.11466666666667,0.19999999999999574
2010-12-29,40.27,40.16,40784800,-0.049776007964169054,Down,39.190000000000005,0.1699999999999946
2010-12-30,40.18,39.96,39373600,-0.49800796812747944,Down,39.28100000000001,0.29999999999999716
2010-12-31,39.87,39.82,48377000,-0.3503503503503518,Down,39.37166666666667,0.259999999999998
2011-01-03,40.2,40.68,111284600,2.1597187343043682,Up,39.458333333333336,0.6700000000000017
2011-01-04,41.04,40.9,77270200,0.5408062930186797,Up,39.55933333333334,0.5399999999999991
2011-01-05,40.68,41.23,63879900,0.8068459657701669,Up,39.64433333333333,0.5900000000000034
2011-01-06,41.32,41.2,75107200,-0.0727625515401262,Down,39.74733333333334,0.28999999999999915
2011-01-07,41.23,41.49,77982800,0.703883495145629,Up,39.83500000000001,0.5500000000000043
2011-01-10,41.83,42.27,112140000,1.8799710773680434,Up,39.94766666666667,0.75
2011-01-11,42.57,42.17,111027000,-0.23657440264963667,Down,40.04933333333334,0.6700000000000017
2011-01-12,42.37,42.52,75647600,0.8299739151055286,Up,40.18633333333334,0.30000000000000426
2011-01-13,42.61,42.67,74195100,0.3527751646284068,Up,40.306666666666665,0.3399999999999963
